Title,Data Type,Latitude/Longitude,Last updated,Station ID,Water level (MLLW),Water level (MHHW),Event
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 13:18:00,8726384,2.608,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-05 10:18:00,8726384,4.301,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-01 21:24:00,8726384,2.615,0.44,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 12:42:00,8726384,1.102,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 04:18:00,8726384,2.546,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 18:30:00,8726384,1.417,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-19 14:24:00,8726384,2.129,-0.046,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-16 11:00:00,8726384,1.768,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 07:30:00,8726384,2.831,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-07 21:30:00,8726384,2.313,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-06 13:00:00,8726384,2.231,0.056,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 22:24:00,8726384,2.815,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 12:54:00,8726384,0.945,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-30 21:06:00,8726384,2.52,0.344,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 14:18:00,8726384,0.653,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-18 00:18:00,8726384,1.768,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 11:48:00,8726384,1.217,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 19:24:00,8726384,3.018,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-24 08:18:00,8726384,1.572,-0.604,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-12 19:00:00,8726384,2.425,0.249,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-27 15:12:00,8726384,1.033,-1.142,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 02:42:00,8726384,3.406,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 23:24:00,8726384,2.917,0.741,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 23:06:00,8726384,2.73,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-10 00:24:00,8726384,2.287,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-03 22:36:00,8726384,2.966,0.791,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-19 19:42:00,8726384,2.293,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-15 10:42:00,8726384,1.549,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-05 18:24:00,8726384,1.591,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 10:30:00,8726384,2.129,-0.046,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 22:06:00,8726384,1.739,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 03:36:00,8726384,1.762,-0.413,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-26 00:30:00,8726384,3.514,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-24 01:00:00,8726384,3.369,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 19:00:00,8726384,2.448,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 18:00:00,8726384,2.024,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 05:24:00,8726384,1.913,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 19:24:00,8726384,2.139,-0.036,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 16:12:00,8726384,1.355,-0.82,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-16 08:12:00,8726384,2.726,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-02 23:24:00,8726384,2.552,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 14:18:00,8726384,1.601,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 19:48:00,8726384,1.686,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 13:06:00,8726384,0.522,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-14 19:30:00,8726384,2.477,0.302,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-04 13:18:00,8726384,3.625,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 03:36:00,8726384,3.235,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 02:30:00,8726384,3.114,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 11:12:00,8726384,2.398,0.223,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-13 16:30:00,8726384,1.503,-0.673,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-19 07:18:00,8726384,2.713,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-23 21:18:00,8726384,1.175,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-24 10:36:00,8726384,0.787,-1.388,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 17:06:00,8726384,1.175,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 13:42:00,8726384,1.558,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 01:00:00,8726384,2.274,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-20 11:30:00,8726384,3.474,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 23:30:00,8726384,3.268,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-23 20:18:00,8726384,1.257,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-01 14:24:00,8726384,2.08,-0.095,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 04:54:00,8726384,1.385,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 08:42:00,8726384,1.434,-0.741,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 13:00:00,8726384,1.467,-0.709,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 00:00:00,8726384,2.726,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 12:18:00,8726384,1.234,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-06 08:24:00,8726384,2.641,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 10:42:00,8726384,2.815,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-15 03:12:00,8726384,2.608,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-27 09:00:00,8726384,2.959,0.784,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 19:06:00,8726384,1.631,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-06 23:36:00,8726384,2.175,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-22 13:06:00,8726384,2.106,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-24 22:12:00,8726384,2.871,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-22 03:30:00,8726384,1.841,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 11:12:00,8726384,0.61,-1.565,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 16:30:00,8726384,2.06,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-03 22:18:00,8726384,2.165,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-20 19:00:00,8726384,1.972,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 22:00:00,8726384,2.657,0.482,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 17:30:00,8726384,1.05,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-05 16:00:00,8726384,2.717,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-19 11:42:00,8726384,3.087,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 02:00:00,8726384,3.301,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-21 16:00:00,8726384,2.185,0.01,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-10 07:12:00,8726384,1.276,-0.899,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 23:30:00,8726384,3.087,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-25 23:00:00,8726384,2.211,0.036,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-15 06:00:00,8726384,3.248,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-20 18:18:00,8726384,1.903,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-31 01:00:00,8726384,1.581,-0.594,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-01 13:30:00,8726384,2.175,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-30 15:36:00,8726384,0.459,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 22:24:00,8726384,1.647,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-20 22:36:00,8726384,2.057,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-15 21:24:00,8726384,2.487,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-28 12:00:00,8726384,2.113,-0.062,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-12 15:30:00,8726384,1.122,-1.053,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 00:30:00,8726384,2.024,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-30 11:54:00,8726384,2.218,0.043,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-21 19:36:00,8726384,2.388,0.213,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 01:54:00,8726384,3.488,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-12 20:36:00,8726384,2.694,0.518,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-14 22:06:00,8726384,2.956,0.781,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 21:30:00,8726384,2.992,0.817,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 14:54:00,8726384,2.096,-0.079,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-31 08:54:00,8726384,1.942,-0.233,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-19 21:54:00,8726384,3.153,0.978,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-20 09:36:00,8726384,3.301,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-30 03:30:00,8726384,2.123,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-07 12:48:00,8726384,2.904,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 16:48:00,8726384,1.818,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 10:54:00,8726384,3.668,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 10:18:00,8726384,0.981,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 09:06:00,8726384,1.867,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 10:36:00,8726384,3.602,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 07:12:00,8726384,1.749,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-31 11:42:00,8726384,2.398,0.223,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 01:12:00,8726384,0.912,-1.263,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 23:30:00,8726384,2.815,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-16 14:54:00,8726384,1.316,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 19:42:00,8726384,1.663,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 11:12:00,8726384,0.778,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 05:54:00,8726384,2.064,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-08 08:30:00,8726384,1.417,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 13:12:00,8726384,2.589,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-18 05:24:00,8726384,-0.089,-2.264,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 09:30:00,8726384,1.417,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 14:06:00,8726384,2.713,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 05:12:00,8726384,2.26,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 14:54:00,8726384,1.811,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 06:30:00,8726384,3.228,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-07 22:06:00,8726384,2.47,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 05:42:00,8726384,2.789,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 04:42:00,8726384,3.261,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-28 14:42:00,8726384,0.945,-1.23,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-18 11:06:00,8726384,1.713,-0.463,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 05:00:00,8726384,2.638,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-10 08:24:00,8726384,0.837,-1.339,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-22 05:36:00,8726384,1.158,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-13 08:42:00,8726384,3.209,1.033,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-28 08:36:00,8726384,2.32,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 06:48:00,8726384,1.309,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 17:48:00,8726384,2.054,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 19:42:00,8726384,2.661,0.486,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 15:12:00,8726384,1.67,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-08 18:00:00,8726384,2.47,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-24 14:18:00,8726384,1.936,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-16 20:12:00,8726384,1.342,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 07:18:00,8726384,2.963,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-05 16:06:00,8726384,2.671,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 01:12:00,8726384,2.169,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 18:00:00,8726384,1.558,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 17:18:00,8726384,1.266,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-24 10:06:00,8726384,0.912,-1.263,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-02 09:06:00,8726384,3.097,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-26 11:30:00,8726384,0.466,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 17:24:00,8726384,2.329,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 21:42:00,8726384,1.988,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 19:54:00,8726384,2.133,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 10:36:00,8726384,2.618,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-15 19:54:00,8726384,1.07,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-24 13:24:00,8726384,0.889,-1.286,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-24 10:12:00,8726384,0.879,-1.296,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-07 04:12:00,8726384,2.244,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-13 00:36:00,8726384,2.359,0.184,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 22:12:00,8726384,2.549,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-22 19:30:00,8726384,0.938,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-26 04:54:00,8726384,2.218,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 14:12:00,8726384,1.519,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 06:36:00,8726384,2.018,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-24 08:30:00,8726384,0.492,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 05:12:00,8726384,3.235,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 19:36:00,8726384,2.205,0.03,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-27 13:18:00,8726384,1.552,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-23 05:06:00,8726384,1.329,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 22:06:00,8726384,2.74,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 21:54:00,8726384,2.664,0.489,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-24 17:18:00,8726384,1.795,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-11 13:06:00,8726384,0.18,-1.995,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-27 20:18:00,8726384,,0.217,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-04 19:24:00,8726384,2.149,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-02 01:06:00,8726384,2.178,0.003,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 14:30:00,8726384,0.476,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-07 21:12:00,8726384,1.358,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 03:18:00,8726384,2.992,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 06:12:00,8726384,1.706,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 23:36:00,8726384,2.454,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-22 15:36:00,8726384,2.507,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 18:12:00,8726384,1.48,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-04 21:48:00,8726384,2.825,0.65,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 21:36:00,8726384,2.028,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 12:54:00,8726384,1.841,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 14:24:00,8726384,1.673,-0.502,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-19 09:36:00,8726384,2.671,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 12:00:00,8726384,1.946,-0.23,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 20:00:00,8726384,1.483,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 17:12:00,8726384,1.243,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 18:36:00,8726384,2.457,0.282,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-27 09:00:00,8726384,2.461,0.285,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 05:00:00,8726384,2.408,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 17:18:00,8726384,2.198,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 01:24:00,8726384,2.044,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-21 20:24:00,8726384,2.51,0.335,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-05 11:54:00,8726384,2.684,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-30 10:12:00,8726384,2.552,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-09 03:42:00,8726384,2.448,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-30 16:00:00,8726384,1.243,-0.932,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-22 09:18:00,8726384,0.915,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-26 15:06:00,8726384,4.442,2.267,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 10:30:00,8726384,1.798,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-19 16:36:00,8726384,2.047,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 03:00:00,8726384,3.432,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-19 20:12:00,8726384,2.451,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-18 21:24:00,8726384,1.66,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-08 18:36:00,8726384,2.405,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 16:54:00,8726384,0.942,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-07 10:24:00,8726384,1.299,-0.876,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-18 06:00:00,8726384,2.7,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 15:18:00,8726384,1.358,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-21 20:12:00,8726384,1.145,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-31 02:24:00,8726384,1.01,-1.165,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 09:24:00,8726384,1.604,-0.571,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 18:36:00,8726384,2.165,-0.01,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 05:30:00,8726384,2.146,-0.03,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 06:06:00,8726384,3.274,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 14:00:00,8726384,0.784,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 22:18:00,8726384,2.549,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 21:42:00,8726384,2.126,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 15:12:00,8726384,1.736,,Non-hurricane
